TIME,Temp(°C),Temp(°F),Water Range(cm),Water Level,Turbidity(Voltage),Water Purity,pH level,target column
30:17.1,27.69,81.84,96,Full,5.59,Clear,7.29,Normal
30:21.7,27.69,81.84,96,Full,5.49,Clear,7.12,Normal
30:26.4,27.69,81.84,96,Full,5.53,Clear,7.1,Normal
30:31.0,27.62,81.72,96,Full,5.33,Clear,7.21,Normal
30:35.7,27.62,81.72,96,Full,5.51,Clear,7.27,Normal
30:40.3,27.69,81.84,96,Full,5.41,Clear,7.32,Normal
30:45.0,27.62,81.72,96,Full,5.38,Clear,7.24,Normal
30:49.6,27.69,81.84,96,Full,5.63,Clear,7.33,Normal
30:54.2,27.62,81.72,96,Full,5.34,Clear,7.25,Normal
30:58.9,27.62,81.72,96,Full,5.35,Clear,7.28,Normal
31:03.5,27.62,81.72,96,Full,5.63,Clear,7.3,Normal
31:08.2,27.62,81.72,96,Full,5.42,Clear,7.29,Normal
31:12.8,27.62,81.72,96,Full,5.57,Clear,7.27,Normal
31:17.5,27.56,81.61,96,Full,5.61,Clear,7.18,Normal
31:22.1,27.62,81.72,96,Full,5.39,Clear,7.27,Normal
31:26.7,27.62,81.72,96,Full,5.52,Clear,7.2,Normal
31:31.4,27.62,81.72,96,Full,5.36,Clear,7.36,Normal
31:36.0,27.56,81.61,96,Full,5.51,Clear,7.15,Normal
31:40.7,27.56,81.61,96,Full,5.43,Clear,7.27,Normal
31:45.3,27.56,81.61,96,Full,5.56,Clear,7.18,Normal
31:50.0,27.62,81.72,96,Full,5.38,Clear,7.26,Normal
31:54.6,27.62,81.72,96,Full,5.62,Clear,7.24,Normal
31:59.2,27.56,81.61,96,Full,5.47,Clear,7.29,Normal
32:03.9,27.62,81.72,96,Full,5.41,Clear,7.23,Normal
32:08.5,27.62,81.72,96,Full,5.34,Clear,7.16,Normal
32:13.2,27.62,81.72,96,Full,5.38,Clear,7.34,Normal
32:17.8,27.56,81.61,96,Full,5.4,Clear,7.26,Normal
32:22.5,27.62,81.72,96,Full,5.59,Clear,7.35,Normal
32:27.1,27.62,81.72,96,Full,5.51,Clear,7.25,Normal
32:31.7,27.62,81.72,96,Full,5.37,Clear,7.36,Normal
32:36.4,27.56,81.61,96,Full,5.52,Clear,7.19,Normal
32:41.0,27.62,81.72,96,Full,5.52,Clear,7.27,Normal
32:45.7,27.62,81.72,96,Full,5.35,Clear,7.32,Normal
32:50.3,27.62,81.72,96,Full,5.37,Clear,6.89,Normal
32:55.0,27.56,81.61,96,Full,5.6,Clear,7.09,Normal
32:59.6,27.56,81.61,96,Full,5.6,Clear,7.23,Normal
33:04.2,27.62,81.72,96,Full,5.6,Clear,7.14,Normal
33:08.9,27.62,81.72,96,Full,5.36,Clear,7.16,Normal
33:13.5,27.56,81.61,96,Full,5.58,Clear,7.28,Normal
33:18.2,27.62,81.72,96,Full,5.54,Clear,7.17,Normal
33:22.8,27.56,81.61,96,Full,5.37,Clear,7.22,Normal
33:27.5,27.62,81.72,96,Full,5.64,Clear,7.18,Normal
33:32.1,27.56,81.61,96,Full,5.52,Clear,7.36,Normal
33:36.8,27.56,81.61,96,Full,5.36,Clear,7.21,Normal
33:41.4,27.56,81.61,96,Full,5.43,Clear,7.26,Normal
33:46.0,27.62,81.72,96,Full,5.55,Clear,7.22,Normal
33:50.7,27.62,81.72,96,Full,5.34,Clear,7.16,Normal
33:55.3,27.56,81.61,96,Full,5.52,Clear,7.24,Normal
34:00.0,27.62,81.72,96,Full,5.35,Clear,7.13,Normal
34:04.6,27.62,81.72,96,Full,5.55,Clear,7.04,Normal
34:09.3,27.62,81.72,96,Full,5.62,Clear,7.39,Normal
34:13.9,27.56,81.61,96,Full,5.51,Clear,7.16,Normal
34:18.5,27.62,81.72,96,Full,5.5,Clear,7.08,Normal
34:23.2,27.56,81.61,96,Full,5.6,Clear,7.29,Normal
34:27.8,27.62,81.72,96,Full,5.37,Clear,7.27,Normal
34:32.5,27.62,81.72,96,Full,5.51,Clear,7.12,Normal
34:37.1,27.56,81.61,96,Full,5.37,Clear,7.09,Normal
34:41.7,27.62,81.72,96,Full,5.42,Clear,7.12,Normal
34:46.4,27.62,81.72,96,Full,5.43,Clear,7.1,Normal
34:51.0,27.56,81.61,96,Full,5.34,Clear,7.32,Normal
34:55.7,27.62,81.72,96,Full,5.46,Clear,7.18,Normal
35:00.3,27.56,81.61,96,Full,5.5,Clear,7.25,Normal
35:05.0,27.56,81.61,96,Full,5.64,Clear,7.18,Normal
35:09.6,27.56,81.61,96,Full,5.47,Clear,7.22,Normal
35:14.3,27.56,81.61,96,Full,5.58,Clear,7.29,Normal
35:18.9,27.56,81.61,96,Full,5.39,Clear,7.26,Normal
35:23.5,27.56,81.61,96,Full,5.64,Clear,7.31,Normal
35:28.2,27.56,81.61,96,Full,5.4,Clear,7.04,Normal
35:32.8,27.62,81.72,96,Full,5.44,Clear,7.25,Normal
35:37.5,27.56,81.61,96,Full,5.38,Clear,7.13,Normal
35:42.1,27.56,81.61,96,Full,5.39,Clear,7.16,Normal
35:46.8,27.56,81.61,96,Full,5.63,Clear,7.29,Normal
35:51.4,27.56,81.61,96,Full,5.42,Clear,7.29,Normal
35:56.0,27.56,81.61,96,Full,5.65,Clear,7.31,Normal
36:00.7,27.56,81.61,96,Full,5.54,Clear,7.29,Normal
36:05.3,27.56,81.61,96,Full,5.43,Clear,7.26,Normal
36:10.0,27.56,81.61,96,Full,5.41,Clear,7.18,Normal
36:14.6,27.56,81.61,96,Full,5.43,Clear,7.19,Normal
36:19.2,27.56,81.61,96,Full,5.63,Clear,7.23,Normal
36:23.9,27.56,81.61,96,Full,5.5,Clear,7.19,Normal
36:28.5,27.5,81.5,96,Full,5.58,Clear,7.29,Normal
36:33.2,27.56,81.61,96,Full,5.56,Clear,7.21,Normal
36:37.8,27.5,81.5,96,Full,5.41,Clear,7.18,Normal
36:42.5,27.56,81.61,96,Full,5.63,Clear,7.23,Normal
36:47.1,27.56,81.61,96,Full,5.56,Clear,7.22,Normal
36:51.8,27.56,81.61,96,Full,5.51,Clear,7.24,Normal
36:56.4,27.56,81.61,96,Full,5.55,Clear,7.32,Normal
37:01.0,27.56,81.61,96,Full,5.6,Clear,7.28,Normal
37:05.7,27.56,81.61,96,Full,5.65,Clear,7.36,Normal
37:10.3,27.56,81.61,96,Full,5.54,Clear,7.25,Normal
37:15.0,27.56,81.61,96,Full,5.62,Clear,7.24,Normal
37:19.6,27.56,81.61,96,Full,5.43,Clear,7.2,Normal
37:24.2,27.5,81.5,96,Full,5.4,Clear,7.25,Normal
37:28.9,27.5,81.5,96,Full,5.46,Clear,7.13,Normal
37:33.5,27.5,81.5,96,Full,5.31,Clear,7.2,Normal
37:38.2,27.5,81.5,96,Full,5.34,Clear,7.14,Normal
37:42.8,27.56,81.61,96,Full,5.36,Clear,7.31,Normal
37:47.5,27.56,81.61,96,Full,5.51,Clear,7.15,Normal
37:52.1,27.56,81.61,96,Full,5.33,Clear,7.22,Normal
37:56.7,27.56,81.61,96,Full,5.62,Clear,7.29,Normal
38:01.4,27.5,81.5,96,Full,5.63,Clear,7.32,Normal
38:06.0,27.56,81.61,96,Full,5.59,Clear,7.26,Normal
38:10.7,27.56,81.61,96,Full,5.6,Clear,7.11,Normal
38:15.3,27.5,81.5,96,Full,5.5,Clear,7.34,Normal
38:20.0,27.56,81.61,96,Full,5.37,Clear,7.16,Normal
38:24.6,27.5,81.5,96,Full,5.63,Clear,7.18,Normal
38:29.3,27.56,81.61,96,Full,5.56,Clear,7.1,Normal
38:33.9,27.56,81.61,96,Full,5.37,Clear,7.26,Normal
38:38.5,27.56,81.61,96,Full,5.58,Clear,7.26,Normal
38:43.2,27.56,81.61,96,Full,5.4,Clear,7.28,Normal
38:47.8,27.5,81.5,96,Full,5.62,Clear,7.23,Normal
38:52.5,27.56,81.61,96,Full,5.57,Clear,7.2,Normal
38:57.1,27.56,81.61,96,Full,5.43,Clear,7.31,Normal
39:01.8,27.5,81.5,96,Full,5.34,Clear,7.26,Normal
39:06.4,27.5,81.5,96,Full,5.49,Clear,7.31,Normal
39:11.0,27.56,81.61,96,Full,5.35,Clear,7.29,Normal
39:15.7,27.5,81.5,96,Full,5.55,Clear,7.12,Normal
39:20.3,27.5,81.5,96,Full,5.33,Clear,7.39,Normal
39:25.0,27.5,81.5,96,Full,5.46,Clear,7.32,Normal
39:29.6,27.5,81.5,96,Full,5.62,Clear,7.32,Normal
39:34.3,27.5,81.5,96,Full,5.63,Clear,7.28,Normal
39:38.9,27.44,81.39,96,Full,5.32,Clear,7.23,Normal
39:43.5,27.5,81.5,96,Full,5.35,Clear,7.3,Normal
39:48.2,27.44,81.39,96,Full,5.5,Clear,7.29,Normal
39:52.8,27.5,81.5,96,Full,5.32,Clear,7.23,Normal
39:57.5,27.5,81.5,96,Full,5.35,Clear,7.34,Normal
40:02.1,27.5,81.5,96,Full,5.5,Clear,7.32,Normal
40:06.7,27.5,81.5,96,Full,5.56,Clear,7.02,Normal
40:11.4,27.44,81.39,96,Full,5.51,Clear,7.18,Normal
40:16.0,27.5,81.5,96,Full,5.35,Clear,7.33,Normal
40:20.7,27.5,81.5,96,Full,5.59,Clear,7.2,Normal
40:25.3,27.5,81.5,96,Full,5.64,Clear,7.32,Normal
40:30.0,27.5,81.5,96,Full,5.35,Clear,7.23,Normal
40:34.6,27.44,81.39,96,Full,5.51,Clear,7.32,Normal
40:39.3,27.5,81.5,96,Full,5.67,Clear,7.2,Normal
40:43.9,27.5,81.5,96,Full,5.52,Clear,7.17,Normal
40:48.5,27.44,81.39,96,Full,5.51,Clear,7.27,Normal
40:53.2,27.5,81.5,96,Full,5.49,Clear,7.39,Normal
40:57.8,27.5,81.5,96,Full,5.68,Clear,7.17,Normal
41:02.5,27.5,81.5,96,Full,5.43,Clear,7.36,Normal
41:07.1,27.5,81.5,96,Full,5.44,Clear,7.32,Normal
41:11.8,27.5,81.5,96,Full,5.38,Clear,7.25,Normal
41:16.4,27.44,81.39,96,Full,5.3,Clear,7.3,Normal
41:21.0,27.44,81.39,96,Full,5.5,Clear,7.29,Normal
41:25.7,27.44,81.39,96,Full,5.47,Clear,7.27,Normal
41:30.3,27.44,81.39,96,Full,5.51,Clear,7.11,Normal
41:35.0,27.44,81.39,96,Full,5.37,Clear,7.32,Normal
41:39.6,27.44,81.39,96,Full,5.58,Clear,7.36,Normal
41:44.2,27.44,81.39,96,Full,5.33,Clear,7.25,Normal
41:48.9,27.5,81.5,96,Full,5.6,Clear,7.29,Normal
41:53.5,27.5,81.5,96,Full,5.59,Clear,7.22,Normal
41:58.2,27.44,81.39,96,Full,5.5,Clear,6.96,Normal
42:02.8,27.44,81.39,96,Full,5.36,Clear,7.18,Normal
42:07.5,27.44,81.39,96,Full,5.62,Clear,7.38,Normal
42:12.1,27.5,81.5,96,Full,5.55,Clear,7.33,Normal
42:16.8,27.5,81.5,96,Full,5.34,Clear,7.26,Normal
42:21.4,27.44,81.39,96,Full,5.62,Clear,7.28,Normal
42:26.0,27.44,81.39,96,Full,5.46,Clear,7.26,Normal
42:30.7,27.5,81.5,96,Full,5.4,Clear,7.34,Normal
42:35.3,27.44,81.39,96,Full,5.63,Clear,7.28,Normal
42:40.0,27.44,81.39,96,Full,5.35,Clear,7.23,Normal
42:44.6,27.44,81.39,96,Full,5.39,Clear,7.3,Normal
42:49.2,27.44,81.39,96,Full,5.59,Clear,7.25,Normal
42:53.9,27.5,81.5,96,Full,5.66,Clear,7.29,Normal
42:58.5,27.44,81.39,96,Full,5.63,Clear,7.34,Normal
43:03.2,27.5,81.5,96,Full,5.28,Clear,7.25,Normal
43:07.8,27.44,81.39,96,Full,5.57,Clear,7.34,Normal
43:12.5,27.44,81.39,96,Full,5.62,Clear,7.17,Normal
43:17.1,27.44,81.39,96,Full,5.59,Clear,7.25,Normal
43:21.7,27.44,81.39,96,Full,5.32,Clear,7.37,Normal
43:26.4,27.44,81.39,96,Full,5.38,Clear,7.23,Normal
43:31.0,27.44,81.39,96,Full,5.38,Clear,7.25,Normal
43:35.7,27.37,81.28,96,Full,5.39,Clear,7.32,Normal
43:40.3,27.44,81.39,96,Full,5.43,Clear,7.31,Normal
43:45.0,27.44,81.39,96,Full,5.42,Clear,7.32,Normal
43:49.6,27.5,81.5,96,Full,5.59,Clear,6.99,Normal
43:54.3,27.44,81.39,96,Full,5.59,Clear,7.32,Normal
43:58.9,27.44,81.39,96,Full,5.4,Clear,7.33,Normal
44:03.5,27.44,81.39,96,Full,5.52,Clear,7.39,Normal
44:08.2,27.5,81.5,96,Full,5.57,Clear,7.01,Normal
44:12.8,27.44,81.39,96,Full,5.41,Clear,7.18,Normal
44:17.5,27.44,81.39,96,Full,5.58,Clear,7.22,Normal
44:22.1,27.44,81.39,96,Full,5.38,Clear,7.25,Normal
44:26.7,27.44,81.39,96,Full,5.43,Clear,7.2,Normal
44:31.4,27.44,81.39,96,Full,5.5,Clear,7.36,Normal
44:36.0,27.44,81.39,96,Full,5.39,Clear,7.21,Normal
44:40.7,27.44,81.39,96,Full,5.42,Clear,7.28,Normal
44:45.3,27.44,81.39,96,Full,5.62,Clear,7.22,Normal
44:50.0,27.44,81.39,96,Full,5.5,Clear,7.29,Normal
44:54.6,27.44,81.39,96,Full,5.61,Clear,7.22,Normal
44:59.3,27.44,81.39,96,Full,5.36,Clear,7.13,Normal
45:03.9,27.44,81.39,96,Full,5.56,Clear,7.31,Normal
45:08.5,27.44,81.39,96,Full,5.43,Clear,7.32,Normal
45:13.2,27.44,81.39,96,Full,5.59,Clear,7.24,Normal
45:17.8,27.44,81.39,96,Full,5.35,Clear,7.34,Normal
45:22.5,27.44,81.39,96,Full,5.3,Clear,7.17,Normal
45:27.1,27.44,81.39,96,Full,5.43,Clear,7.26,Normal
45:31.8,27.44,81.39,96,Full,5.42,Clear,7.24,Normal
45:36.4,27.44,81.39,96,Full,5.35,Clear,7.27,Normal
45:41.0,27.44,81.39,96,Full,5.5,Clear,7.32,Normal
45:45.7,27.44,81.39,96,Full,5.49,Clear,7.22,Normal
45:50.3,27.44,81.39,96,Full,5.59,Clear,6.76,Normal
45:55.0,27.44,81.39,96,Full,5.46,Clear,7.23,Normal
45:59.6,27.37,81.28,96,Full,5.55,Clear,7.18,Normal
46:04.3,27.37,81.28,96,Full,5.57,Clear,7.18,Normal
46:08.9,27.37,81.28,96,Full,5.43,Clear,7.26,Normal
46:13.5,27.44,81.39,96,Full,5.46,Clear,7.13,Normal
46:18.2,27.44,81.39,96,Full,5.33,Clear,7.26,Normal
46:22.8,27.44,81.39,96,Full,5.61,Clear,7.07,Normal
46:27.5,27.44,81.39,96,Full,5.54,Clear,7.11,Normal
46:32.1,27.37,81.28,96,Full,5.43,Clear,7.25,Normal
46:36.8,27.44,81.39,96,Full,5.47,Clear,7.3,Normal
46:41.4,27.37,81.28,96,Full,5.59,Clear,7.37,Normal
46:46.0,27.37,81.28,96,Full,5.51,Clear,7.39,Normal
46:50.7,27.44,81.39,96,Full,5.56,Clear,7.02,Normal
46:55.3,27.37,81.28,96,Full,5.43,Clear,7.37,Normal
47:00.0,27.44,81.39,96,Full,5.29,Clear,7.18,Normal
47:04.6,27.44,81.39,96,Full,5.59,Clear,7.31,Normal
47:09.3,27.37,81.28,96,Full,5.56,Clear,7.14,Normal
47:13.9,27.37,81.28,96,Full,5.31,Clear,7.3,Normal
47:18.5,27.44,81.39,96,Full,5.48,Clear,6.96,Normal
47:23.2,27.37,81.28,96,Full,5.44,Clear,7.18,Normal
47:27.8,27.37,81.28,96,Full,5.46,Clear,7.33,Normal
47:32.5,27.37,81.28,96,Full,5.59,Clear,7.32,Normal
47:37.1,27.44,81.39,96,Full,5.43,Clear,7.31,Normal
47:41.8,27.44,81.39,96,Full,5.55,Clear,7.23,Normal
47:46.4,27.44,81.39,96,Full,5.57,Clear,7.29,Normal
47:51.0,27.37,81.28,96,Full,5.47,Clear,7.32,Normal
47:55.7,27.37,81.28,96,Full,5.34,Clear,7.08,Normal
48:00.3,27.37,81.28,96,Full,5.56,Clear,6.96,Normal
48:05.0,27.44,81.39,96,Full,5.38,Clear,7.3,Normal
48:09.6,27.44,81.39,96,Full,5.47,Clear,7.1,Normal
48:14.3,27.44,81.39,96,Full,5.34,Clear,7.34,Normal
48:18.9,27.37,81.28,96,Full,5.62,Clear,7.15,Normal
48:23.5,27.37,81.28,96,Full,5.42,Clear,7.09,Normal
48:28.2,27.37,81.28,96,Full,5.42,Clear,7.14,Normal
48:32.8,27.44,81.39,96,Full,5.35,Clear,7.14,Normal
48:37.5,27.37,81.28,96,Full,5.56,Clear,6.91,Normal
48:42.1,27.44,81.39,96,Full,5.49,Clear,7.32,Normal
48:46.8,27.37,81.28,96,Full,5.51,Clear,7.17,Normal
48:51.4,27.37,81.28,96,Full,5.34,Clear,7.3,Normal
48:56.0,27.37,81.28,96,Full,5.36,Clear,7.23,Normal
49:00.7,27.37,81.28,96,Full,5.58,Clear,7.28,Normal
49:05.3,27.37,81.28,96,Full,5.27,Clear,7.24,Normal
49:10.0,27.44,81.39,96,Full,5.59,Clear,7.28,Normal
49:14.6,27.37,81.28,96,Full,5.34,Clear,7.36,Normal
49:19.3,27.37,81.28,96,Full,5.58,Clear,7.15,Normal
49:23.9,27.37,81.28,96,Full,5.54,Clear,7.3,Normal
49:28.6,27.37,81.28,96,Full,5.55,Clear,7.3,Normal
49:33.2,27.37,81.28,96,Full,5.44,Clear,7.34,Normal
49:37.8,27.37,81.28,96,Full,5.52,Clear,7.16,Normal
49:42.5,27.37,81.28,96,Full,5.55,Clear,7.17,Normal
49:47.1,27.37,81.28,96,Full,5.35,Clear,7.18,Normal
49:51.8,27.37,81.28,96,Full,5.51,Clear,7.04,Normal
49:56.4,27.44,81.39,96,Full,5.54,Clear,7.22,Normal
50:01.1,27.37,81.28,96,Full,5.39,Clear,7.19,Normal
50:05.7,27.37,81.28,96,Full,5.34,Clear,7.28,Normal
50:10.3,27.37,81.28,96,Full,5.53,Clear,7.11,Normal
50:15.0,27.37,81.28,96,Full,5.66,Clear,7.23,Normal
50:19.6,27.37,81.28,96,Full,5.47,Clear,7.19,Normal
50:24.3,27.37,81.28,96,Full,5.43,Clear,7.3,Normal
50:28.9,27.37,81.28,96,Full,5.66,Clear,7.29,Normal
50:33.6,27.37,81.28,96,Full,5.63,Clear,7.16,Normal
50:38.2,27.37,81.28,96,Full,5.34,Clear,7.23,Normal
50:42.8,27.37,81.28,96,Full,5.42,Clear,7.31,Normal
50:47.5,27.31,81.16,96,Full,5.6,Clear,7.12,Normal
50:52.1,27.31,81.16,96,Full,5.57,Clear,7.3,Normal
50:56.8,27.37,81.28,96,Full,5.34,Clear,7.36,Normal
51:01.4,27.37,81.28,96,Full,5.38,Clear,7.14,Normal
51:06.1,27.37,81.28,96,Full,5.54,Clear,7.24,Normal
51:10.7,27.37,81.28,96,Full,5.58,Clear,7.27,Normal
51:15.3,27.37,81.28,96,Full,5.5,Clear,7.23,Normal
51:20.0,27.37,81.28,96,Full,5.36,Clear,7.25,Normal
51:24.6,27.37,81.28,96,Full,5.52,Clear,7.33,Normal
51:29.3,27.37,81.28,96,Full,5.45,Clear,7.23,Normal
51:33.9,27.37,81.28,96,Full,5.55,Clear,7.3,Normal
51:38.5,27.37,81.28,96,Full,5.44,Clear,7.25,Normal
51:43.2,27.37,81.28,96,Full,5.56,Clear,7.17,Normal
51:47.8,27.37,81.28,96,Full,5.5,Clear,7.35,Normal
51:52.5,27.37,81.28,96,Full,5.39,Clear,7.23,Normal
51:57.1,27.37,81.28,96,Full,5.4,Clear,7.19,Normal
52:01.8,27.37,81.28,96,Full,5.59,Clear,6.97,Normal
52:06.4,27.31,81.16,96,Full,5.61,Clear,7.19,Normal
52:11.0,27.37,81.28,96,Full,5.59,Clear,7.18,Normal
52:15.7,27.31,81.16,96,Full,5.45,Clear,7.22,Normal
52:20.3,27.31,81.16,96,Full,5.58,Clear,7.22,Normal
52:25.0,27.37,81.28,96,Full,5.44,Clear,7.2,Normal
52:29.6,27.37,81.28,96,Full,5.48,Clear,7.19,Normal
52:34.3,27.37,81.28,96,Full,5.43,Clear,7.34,Normal
52:38.9,27.31,81.16,96,Full,5.32,Clear,7.06,Normal
52:43.6,27.31,81.16,96,Full,5.4,Clear,7.32,Normal
52:48.2,27.31,81.16,96,Full,5.37,Clear,7.28,Normal
52:52.8,27.37,81.28,96,Full,5.52,Clear,7.32,Normal
52:57.5,27.37,81.28,96,Full,5.32,Clear,7.27,Normal
53:02.1,27.31,81.16,96,Full,5.47,Clear,7.29,Normal
53:06.8,27.31,81.16,96,Full,5.46,Clear,7.27,Normal
53:11.4,27.37,81.28,96,Full,5.47,Clear,7.25,Normal
53:16.0,27.31,81.16,96,Full,5.46,Clear,7.33,Normal
53:20.7,27.37,81.28,96,Full,5.59,Clear,7.25,Normal
53:25.3,27.37,81.28,96,Full,5.48,Clear,7.32,Normal
53:30.0,27.31,81.16,96,Full,5.38,Clear,7.25,Normal
53:34.6,27.31,81.16,96,Full,5.36,Clear,7.19,Normal
53:39.3,27.31,81.16,96,Full,5.34,Clear,7.2,Normal
53:43.9,27.37,81.28,96,Full,5.64,Clear,7.28,Normal
53:48.6,27.37,81.28,96,Full,5.54,Clear,7.25,Normal
53:53.2,27.31,81.16,96,Full,5.46,Clear,7.25,Normal
53:57.8,27.31,81.16,96,Full,5.33,Clear,7.21,Normal
54:02.5,27.31,81.16,96,Full,5.41,Clear,7.23,Normal
54:07.1,27.37,81.28,96,Full,5.44,Clear,7.11,Normal
54:11.8,27.37,81.28,96,Full,5.54,Clear,7.1,Normal
54:16.4,27.31,81.16,96,Full,5.57,Clear,7.14,Normal
54:21.1,27.31,81.16,96,Full,5.36,Clear,7.07,Normal
54:25.7,27.31,81.16,96,Full,5.37,Clear,7.35,Normal
54:30.3,27.31,81.16,96,Full,5.61,Clear,7.26,Normal
54:35.0,27.37,81.28,96,Full,5.33,Clear,7.05,Normal
54:39.6,27.31,81.16,96,Full,5.46,Clear,7.24,Normal
54:44.3,27.31,81.16,96,Full,5.59,Clear,7.19,Normal
54:48.9,27.31,81.16,96,Full,5.33,Clear,7.32,Normal
54:53.6,27.31,81.16,96,Full,5.4,Clear,7.19,Normal
54:58.2,27.31,81.16,96,Full,5.43,Clear,7.01,Normal
55:02.8,27.31,81.16,96,Full,5.35,Clear,7.04,Normal
55:07.5,27.31,81.16,96,Full,5.51,Clear,7.29,Normal
55:12.1,27.31,81.16,96,Full,5.57,Clear,7.36,Normal
55:16.8,27.31,81.16,96,Full,5.37,Clear,7.24,Normal
55:21.4,27.31,81.16,96,Full,5.55,Clear,7.35,Normal
55:26.1,27.31,81.16,96,Full,5.38,Clear,7.36,Normal
55:30.7,27.31,81.16,96,Full,5.35,Clear,7.26,Normal
55:35.3,27.31,81.16,96,Full,5.34,Clear,7.2,Normal
55:40.0,27.31,81.16,96,Full,5.35,Clear,7.14,Normal
55:44.6,27.31,81.16,96,Full,5.45,Clear,7.21,Normal
55:49.3,27.31,81.16,96,Full,5.38,Clear,7.04,Normal
55:53.9,27.25,81.05,96,Full,5.42,Clear,7.23,Normal
55:58.5,27.31,81.16,96,Full,5.3,Clear,7.27,Normal
56:03.2,27.31,81.16,96,Full,5.43,Clear,7.24,Normal
56:07.8,27.31,81.16,96,Full,5.4,Clear,7.32,Normal
56:12.5,27.31,81.16,96,Full,5.43,Clear,7.18,Normal
56:17.1,27.31,81.16,96,Full,5.36,Clear,7.31,Normal
56:21.8,27.25,81.05,96,Full,5.38,Clear,7.32,Normal
56:26.4,27.25,81.05,96,Full,5.53,Clear,7.21,Normal
56:31.1,27.31,81.16,96,Full,5.59,Clear,7.2,Normal
56:35.7,27.25,81.05,96,Full,5.36,Clear,7.32,Normal
56:40.3,27.31,81.16,96,Full,5.37,Clear,7.16,Normal
56:45.0,27.31,81.16,96,Full,5.56,Clear,7.32,Normal
56:49.6,27.25,81.05,96,Full,5.34,Clear,7.24,Normal
56:54.3,27.25,81.05,96,Full,5.39,Clear,7.22,Normal
56:58.9,27.25,81.05,96,Full,5.63,Clear,7.11,Normal
57:03.6,27.25,81.05,96,Full,5.37,Clear,7.18,Normal
57:08.2,27.31,81.16,96,Full,5.37,Clear,7.2,Normal
57:12.8,27.31,81.16,96,Full,5.35,Clear,7.24,Normal
57:17.5,27.31,81.16,96,Full,5.47,Clear,7.39,Normal
57:22.1,27.25,81.05,96,Full,5.38,Clear,7.23,Normal
57:26.8,27.31,81.16,96,Full,5.62,Clear,7.34,Normal
57:31.4,27.31,81.16,96,Full,5.52,Clear,7.19,Normal
57:36.0,27.25,81.05,96,Full,5.62,Clear,7.22,Normal
57:40.7,27.25,81.05,96,Full,5.35,Clear,7.25,Normal
57:45.3,27.25,81.05,96,Full,5.46,Clear,7.29,Normal
57:50.0,27.31,81.16,96,Full,5.51,Clear,7.25,Normal
57:54.6,27.25,81.05,96,Full,5.43,Clear,7.26,Normal
57:59.3,27.25,81.05,96,Full,5.59,Clear,7.24,Normal
58:03.9,27.31,81.16,96,Full,5.63,Clear,7.36,Normal
58:08.6,27.31,81.16,96,Full,5.35,Clear,7.22,Normal
58:13.2,27.31,81.16,96,Full,5.56,Clear,7.28,Normal
58:17.8,27.31,81.16,96,Full,5.38,Clear,7.3,Normal
58:22.5,27.25,81.05,96,Full,5.52,Clear,7.26,Normal
58:27.1,27.31,81.16,96,Full,5.51,Clear,7.25,Normal
58:31.8,27.31,81.16,96,Full,5.6,Clear,7.23,Normal
58:36.4,27.31,81.16,96,Full,5.59,Clear,7.27,Normal
58:41.0,27.31,81.16,96,Full,5.68,Clear,7.34,Normal
58:45.7,27.25,81.05,96,Full,5.58,Clear,7.34,Normal
58:50.3,27.31,81.16,96,Full,5.5,Clear,7.25,Normal
58:55.0,27.31,81.16,96,Full,5.35,Clear,7.14,Normal
58:59.6,27.31,81.16,96,Full,5.48,Clear,7.32,Normal
59:04.3,27.31,81.16,96,Full,5.56,Clear,7.3,Normal
59:08.9,27.31,81.16,96,Full,5.46,Clear,7.06,Normal
59:13.5,27.25,81.05,96,Full,5.39,Clear,7.25,Normal
59:18.2,27.25,81.05,96,Full,5.36,Clear,7.06,Normal
59:22.8,27.25,81.05,96,Full,5.56,Clear,7.29,Normal
59:27.5,27.25,81.05,96,Full,5.36,Clear,7.18,Normal
59:32.1,27.25,81.05,96,Full,5.42,Clear,7.33,Normal
59:36.8,27.25,81.05,96,Full,5.33,Clear,7.26,Normal
59:41.4,27.25,81.05,96,Full,5.55,Clear,7.25,Normal
59:46.1,27.25,81.05,96,Full,5.62,Clear,7.18,Normal
59:50.7,27.25,81.05,96,Full,5.39,Clear,7.25,Normal
59:55.3,27.25,81.05,96,Full,5.44,Clear,7.16,Normal
00:00.0,27.25,81.05,96,Full,5.37,Clear,7.22,Normal
00:04.6,27.25,81.05,96,Full,5.53,Clear,7.21,Normal
00:09.3,27.25,81.05,96,Full,5.56,Clear,7.25,Normal
00:13.9,27.31,81.16,96,Full,5.58,Clear,7.17,Normal
00:18.6,27.25,81.05,96,Full,5.66,Clear,7.29,Normal
00:23.2,27.25,81.05,96,Full,5.69,Clear,7.26,Normal
00:27.8,27.25,81.05,96,Full,5.46,Clear,7.25,Normal
00:32.5,27.25,81.05,96,Full,5.49,Clear,7.18,Normal
00:37.1,27.25,81.05,96,Full,5.47,Clear,7.22,Normal
00:41.8,27.25,81.05,96,Full,5.45,Clear,7.32,Normal
00:46.4,27.25,81.05,96,Full,5.34,Clear,7.24,Normal
00:51.1,27.25,81.05,96,Full,5.35,Clear,7.29,Normal
00:55.7,27.31,81.16,96,Full,5.61,Clear,7.29,Normal
01:00.3,27.25,81.05,96,Full,5.45,Clear,7.15,Normal
